advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Soheila Fors		420594604736397	Facebook	15	1	330985	87000	813	296
Jaydee		583861311967005	Facebook	24	1	330976	71000	4376	500
Mette Thiesen	Mette Thiesen	718327901589937	Facebook	35	1	330965	81000	3757	910
Christian Zoll		601419393620184	Facebook	6	1	329994	135000	1394	200
ΗράκλειΟΝ αξίζει	Ηράκλειον Αξίζει	494815481050497	Facebook	8	1	329992	105000	792	0
USR Cluj	Partidul Uniunea Salvati România	287761518247055	Facebook	9	1	329991	102000	607	105
Nikolina Brnjac	HDZ - Hrvatska demokratska zajednica	287054392229717	Facebook	9	1	329991	75000	880	0
Civil Liberties Union for Europe		1424938757739868	Facebook	10	1	329990	72000	990	0
Nova ljevica	Markovina Dragan	706769699498076	Facebook	16	1	329984	81000	1766	89
Patryk Marjan		1224502281011628	Facebook	27	1	329973	86000	1273	162
SPD Dresden	SPD Dresden	57318667478	Facebook	81	1	329919	72000	9619	400
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	12	1	327988	71000	3689	578
Ανατροπή Δήμου Παύλου Μελά	Giorgos Liltsis	1929248140446088	Facebook	12	1	327988	71000	1188	0
David Pinto-Duschinsky for Hendon	The London Labour Party. 	437468390068879	Facebook	12	1	327988	71000	4151	694
College voor de Rechten van de Mens		176804439190262	Facebook	18	1	327982	80000	2982	300
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	42	1	326958	81000	4958	200
Corina Cretu	Corina Cretu	200813406761691	Facebook	64	1	326936	96000	1331	0
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	10	1	325990	71000	1390	100
Klimaschutz Campus Flensburg		169326740361757	Facebook	18	1	325982	112000	2582	200
Markenverband e.V.	Markenverband e.V.	482176671952628	Facebook	129	1	325871	63000	12771	0
Niko Swatek	NEOS Steiermark	424384408037670	Facebook	8	1	324992	101000	1592	200
Cheltenham Liberal Democrats	Cheltenham Liberal Democrats	176267409201041	Facebook	8	1	324992	101000	1379	115
Karolina Štelmokaitė	LVŽS	763068560724258	Facebook	16	1	324984	77000	1584	0
Partito Democratico Piemonte		347359068737044	Facebook	16	1	324984	77000	1584	0
Cllr Phil North	Cllr Phil North	354631794641366	Facebook	26	1	324974	74000	2978	0
Socialter		121693529673	Facebook	55	1	324945	64000	5845	100
Councillor John Leech	Manchester Withington Liberal Democrats	281392347872	Facebook	12	1	322988	67000	3689	578
Michael Aastrup Jensen	Jensen Michael Aastrup	389665107805619	Facebook	25	1	322975	66000	1710	388
Laima Mogenienė	LVŽS partija (EP rinkimų sąskaita)	334338600540343	Facebook	41	1	322959	83000	4048	0
LRF		261455205686	Facebook	9	1	321991	100000	2055	435
Partido por la Igualdad Real		1981091215462211	Facebook	10	1	320990	67000	1790	200
Rode Hoed		116592248404562	Facebook	10	1	320990	67000	1790	200
Foton Technik		1231484993545202	Facebook	18	1	320982	65000	972	139
Varsinais-Suomen Kokoomus ry		AR199136399197208576	Google	23	1	320000	10000	1150	0
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	14	1	320000	20000	700	0
Lucia Rennerová - kandidátka na europoslankyňu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	385980928867138	Facebook	8	1	319992	70000	792	0
Kirsten Johnson	North Devon Liberal Democrats	453504991463953	Facebook	9	1	319991	67000	3345	578
Genialbau Klub		1852419151474650	Facebook	9	1	319991	67000	2573	445
Les Wallons ne manquent pas d'air		559852030865205	Facebook	21	1	319979	85000	2079	0
Robin Walker MP	The Conservative Party	1451563805111255	Facebook	29	1	317971	61000	7025	925
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	45	1	317955	83000	3140	642
Hubert Czerniak - Włączamy myślenie	Komitet Wyborczy Wyborców Konfederacja Korwin Braun Liroy Narodowcy	798940726870349	Facebook	7	1	316993	126000	347	46
FXCM Deutschland		135468543147955	Facebook	7	1	316993	126000	6491	1513
Scandinavian Enviro Systems		327110574829848	Facebook	9	1	316991	96000	360	120
Walsall Conservatives	Walsall Conservatives	1541763036097499	Facebook	21	1	316979	71000	2405	0
Portal Poznan.pl	Portal Poznan.pl	491439407560076	Facebook	6	1	315994	126000	510	93
Deloitte Nederland		319495812163	Facebook	6	1	315994	126000	994	100
Canopée		358478628257486	Facebook	6	1	315994	126000	994	100
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	7	1	315993	123000	1493	200
Web Summit		294067420659309	Facebook	7	1	315993	123000	6393	1200
Vincent De Wolf	Vincent Gilles De Wolf	399983396831282	Facebook	17	1	315983	69000	2083	100
Vasemmistoliitto		60390955171	Facebook	61	1	315939	63000	7639	400
Μελίνα Μαρία Δερμεντζοπούλου	Maria Dermentzopoulou	371463640320808	Facebook	5	1	314995	126000	495	0
Shams - Pour la dépénalisation de l'homosexualité en Tunisie		309323135918006	Facebook	5	1	314995	126000	495	0
Euroopan komissio Suomessa - Europeiska kommissionen i Finland	Euroopan komissio Suomessa - Europeiska kommissionen i Finland	139489762782508	Facebook	7	1	314993	96000	1093	100
PMP TV		958364000868431	Facebook	7	1	314993	96000	650	42
Noel Cassar		290329184871610	Facebook	8	1	314992	66000	792	0
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	9	1	314991	63000	2491	400
Roberto Gualtieri	Roberto Gualtieri	659891870744756	Facebook	15	1	314985	72000	1485	0
Helen McFarlane for Airdrie & Shotts	The Scottish Labour Party. Promoted by Helen McFarlane on behalf of Helen McFarlane	404098250035764	Facebook	15	1	314985	99000	3569	462
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	16	1	314984	69000	3463	489
Canterbury Labour Party	The Labour Party. Promoted by Julia Seath on behalf of Canterbury Labour Party, both of 12 Belmont Road, Whitstable, CT5 1QP	386752004789933	Facebook	41	1	314959	81000	7011	578
Northenden World	Northenden World Admin	1692130001038191	Facebook	109	1	314891	52000	12487	0
FÜR Karlsruhe	FÜR Karlsruhe - Politik mit christlicher Herzenshaltung e.V.	260790977428638	Facebook	15	1	311985	101000	2285	200
Fairplane		124132240974219	Facebook	5	1	310995	152000	495	0
Milano Cop26		386034608864803	Facebook	6	1	310994	125000	594	0
We Believe in Israel	We Believe in Israel	191388894239685	Facebook	8	1	310992	65000	4156	810
ADP		6914363428	Facebook	14	1	310986	74000	5306	925
Kommando - International Special Operations Magazine		129571753756828	Facebook	3	1	309997	155000	1097	200
BNG - Bloque Nacionalista Galego	Bloque Nacionalista Galego	128341470548824	Facebook	4	1	309996	155000	1596	300
The Charity for Civil Servants		216978845071240	Facebook	4	1	309996	125000	7054	1388
toowee.pl		185831628158565	Facebook	4	1	309996	155000	487	162
Animal Matters	Animal Matters	1439364926329185	Facebook	6	1	309994	95000	528	0
Raluca Turcan		360184320712594	Facebook	7	1	309993	92000	582	42
Laura Molteni		1165582606819873	Facebook	8	1	309992	62000	792	0
Πλιάτσιος Νικόλαος	Nikolaos Pliatsios	540101759474820	Facebook	16	1	307984	70000	1984	100
European Youth		130456876990360	Facebook	5	1	306995	151000	1295	200
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	14	1	306986	100000	1386	0
Knut Fleckenstein		194900680538033	Facebook	27	1	306973	88000	4273	400
Leila Kechoud - Candidata al Parlamento europeo - 26 maggio 2019	Leila Kechoud	2247400732195775	Facebook	35	1	306965	75000	3465	0
Saxo Capital Markets UK		343225583848	Facebook	103	1	306897	68000	10597	100
Volt España		2112231695664686	Facebook	5	1	305995	151000	495	0
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	8	1	305992	61000	502	84
Marian-Jean Marinescu		207673790490	Facebook	8	1	305992	61000	704	0
Κοινωνική Συνεργασία - Ηλίας Ζάχαρης	Ηλιας Ζαχαρης	815808142092297	Facebook	13	1	305987	73000	1287	0
Elsi Katainen		190042298268350	Facebook	35	1	305965	67000	4265	200
AmyCup		401726890005051	Facebook	3	1	304997	151000	297	0
Departamentul pentru Tineret și Sport PSD	Partidul Social Democrat	2077524885664207	Facebook	4	1	304996	151000	335	63
Dr. Czeglédy Csaba		360876591136521	Facebook	4	1	304996	121000	419	30
uger		635886813251293	Facebook	6	1	304994	91000	1150	115
Fundacja Czyste Powietrze	Magdalena Strózik 	282404075935482	Facebook	12	1	304988	73000	834	139
CFER		305254440031170	Facebook	8	1	303992	120000	11892	2600
Serdal Benli	Benli Serdal	30196574028	Facebook	23	1	303977	75000	3946	937
Henrik Wickström	Wickström 2019	448116415229902	Facebook	49	1	303951	68000	5651	200
BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz	Bündnis 90/Die Grünen Rheinland-Pfalz	88331883353	Facebook	65	1	303935	64000	6435	0
Giovanni Toti	Giovanni TOTI Liguria	1419354464978596	Facebook	14	1	302986	99000	1786	100
Marcel Vrchota		182696648478744	Facebook	29	1	302971	60000	2664	0
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	7	1	301993	90000	2693	500
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	7	1	301993	90000	1093	100
Mohammed Tanveer Akhtar	Mohammed Tanveer Akhtar 	402679520559874	Facebook	13	1	301987	99000	3340	462
Fekete-Győr András	Momentum Mozgalom	128573907819549	Facebook	3	1	300997	150000	464	185
What The FAKE		1798900147035859	Facebook	3	1	300997	150000	286	0
M1		1220658008054651	Facebook	6	1	300994	90000	527	124
Trade Deal Watch	Trade Deal Watch	1319435198084792	Facebook	6	1	300994	90000	3001	578
Skegness Conservative Branch	the Conservative Party (Skegness Branch)	671263212917664	Facebook	7	1	300993	60000	3579	694
Students for Life Ireland		252011928285955	Facebook	7	1	300993	60000	2293	400
Evig Grön		201581136991713	Facebook	12	1	300988	72000	753	268
Marta Sorlí Fresquet	Compromís	148074292227465	Facebook	37	1	300963	89000	4063	100
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	2	1	299998	150000	1498	600
Milion chvilek pro demokracii		728495140691300	Facebook	2	1	299998	150000	388	77
Matúš Bystriansky - kandidát na europoslanca	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1650953941825108	Facebook	2	1	299998	150000	998	200
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	2	1	299998	150000	464	185
Svobodní		43855944703	Facebook	2	1	299998	150000	2331	582
Le Lombard		49864931287	Facebook	2	1	299998	150000	998	200
ShortBoy Kennels		339403046498919	Facebook	2	1	299998	150000	176	0
SundayDress.co		313145415933270	Facebook	2	1	299998	150000	129	0
Our Better World		287195427978924	Facebook	2	1	299998	150000	652	130
Statkraft		195242261090	Facebook	2	1	299998	150000	1020	204
Faith Provision		360205041472310	Facebook	2	1	299998	150000	176	0
SHEIN		380039845369159	Facebook	2	1	299998	150000	888	178
Forsmarks kärnkraftverk		169746503070808	Facebook	2	1	299998	150000	5093	1018
Refork		1919696668329015	Facebook	2	1	299998	150000	233	58
merrionstreet.ie		116635611711738	Facebook	2	1	299998	150000	998	200
USA and Slovakia		167499746617461	Facebook	2	1	299998	150000	176	0
Znak Horyzont		131511477684330	Facebook	2	1	299998	150000	348	139
VICE Nederland		885242441538323	Facebook	2	1	299998	150000	1498	600
Stummer János	Országgyűlés Hivatala Jobbik Frakció	134984140045777	Facebook	3	1	299997	120000	928	371
Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	3	1	299997	120000	1497	300
Hannes Jaenicke	David Michel Löwe 	731404243600603	Facebook	3	1	299997	150000	1497	300
North of Tyne Combined Authority	Northumberland County Council	1813712485335415	Facebook	3	1	299997	150000	3468	1735
Γιώργος Χριστοφορίδης		1523771647899219	Facebook	3	1	299997	120000	697	100
Less Saves The Planet		222697015050981	Facebook	3	1	299997	120000	697	100
West Mercia PCC	West Mercia Police and Crime Commissioner	1569628153271237	Facebook	3	1	299997	120000	1269	231
Mikko Kiesiläinen		993610757425045	Facebook	3	1	299997	120000	6997	2000
vdk bank		185648231502494	Facebook	3	1	299997	120000	1497	300
Marie Claire France		236672451730	Facebook	3	1	299997	120000	697	100
Fundacja Digital Poland		302311360412675	Facebook	3	1	299997	120000	348	69
Cafés Baqué		334754253232371	Facebook	3	1	299997	120000	1597	600
UCU - University and College Union	University and College Union	1446863375581750	Facebook	3	1	299997	120000	2310	810
Magyar Zoltán	Országgyűlés Hivatala Jobbik Frakció	281527466391	Facebook	4	1	299996	120000	619	123
Better Myself		2277053292570587	Facebook	4	1	299996	120000	1996	400
Mymindourhumanity		293192044804274	Facebook	4	1	299996	120000	458	0
Eau Thermale Avène		46284336597	Facebook	4	1	299996	120000	1196	200
Newark & Sherwood District Labour Group	The Labour Party	2039840899643273	Facebook	5	1	299995	90000	1035	115
I Love Crowdfunding Projects		112683756154005	Facebook	5	1	299995	90000	2220	445
Ngunza Zena-Ngangu		787784211599800	Facebook	5	1	299995	90000	440	0
Pour une santé solidaire – Solimut Mutuelle de France		475614645800988	Facebook	5	1	299995	90000	2995	900
Southbank Centre		23958741368	Facebook	5	1	299995	90000	2887	578
Operation Smile Sverige	Operation Smile Sverige	161213770567846	Facebook	6	1	299994	60000	2036	463
Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	6	1	299994	60000	1394	200
Slough Votes	Slough Borough Council	2143826825927781	Facebook	6	1	299994	60000	3464	694
Amerika'nın Sesi		10150093764055442	Facebook	6	1	299994	60000	528	0
TYPEE		322625058140029	Facebook	6	1	299994	60000	1394	200
Jack Brereton MP	Stoke-on-Trent South Conservatives	1848473425410239	Facebook	6	1	299994	60000	3001	578
Dan Lungu		90324141831	Facebook	6	1	299994	60000	629	126
Martin Hrubčík		253207085584079	Facebook	6	1	299994	60000	679	159
Freiheitliche Jugend	Freiheitliche Jugend	261850724850	Facebook	11	1	299989	99000	1889	200
Nachhaltiger leben in Berlin		349902658926430	Facebook	18	1	299982	62000	3782	500
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	46	1	299954	60000	4554	0
Karen Davis - Labour Parliamentary Candidate for Norwich North	The Labour Party. Promoted by Alan Pawsey on behalf of Karen Davis	1832745490348655	Facebook	57	1	299943	65000	7892	347
PooPick		929784923871028	Facebook	17	1	298983	62000	2483	200
Johannes Fridrich	Dr. Johannes Fridrich	264276451134860	Facebook	47	1	298953	102000	5553	500
Amber Rudd MP	The Conservative Party	385828341548336	Facebook	265	1	298735	14000	31284	231
Európai Parlament Tájékoztatási Irodája		126893087354793	Facebook	13	1	296987	68000	456	111
Πράσινοι	 Πράσινοι Αλληλεγγύη	461275677331342	Facebook	40	1	296960	74000	3960	0
Christian Pirker		200189984169557	Facebook	81	1	296919	71000	8419	100
Dominik Drdul - kandidát do Eurovolieb, Oľano	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	306217430051254	Facebook	11	1	295989	98000	1489	100
World Transformation Movement		372125409639	Facebook	15	1	295985	121000	4477	747
Green Lifestyle	Sabine Maria Mrozek	284495589164564	Facebook	33	1	294967	62000	4067	200
Mayor of Bridgwater - Cllr Diogo Rodrigues	Diogo Rodrigues	1847912222147101	Facebook	46	1	294954	61000	5269	0
Romain Cujives		188432754884377	Facebook	14	1	293986	94000	2186	200
Kate Watson for Glasgow East	The Scottish Labour Party. Promoted by Kate Watson on behalf of Kate Watson	1674272589546740	Facebook	27	1	293973	93000	4944	462
Berlin Partner für Wirtschaft und Technologie	Berlin Partner für Wirtschaft und Technologie	490874321062716	Facebook	57	1	293943	58000	6843	300
Alessandra Cappellari Candidata LEGA Circoscr. NordOvest Parlamento Europeo	Alessandra Cappellari	923643764466602	Facebook	15	1	292985	61000	1485	0
City Index		212613938870867	Facebook	12	1	291988	94000	1837	115
Patria e Costituzione		465228750648767	Facebook	13	1	291987	64000	1287	0
Vrouw & Maatschappij - CD&V politica	Vrouw & Maatschappij	268844173157989	Facebook	12	1	290988	91000	1188	0
Friends of the Earth Malta	Friends of the Earth Malta	137236009675929	Facebook	12	1	290988	64000	1188	0
Kristdemokraterna Halmstad		725673077517007	Facebook	39	1	290961	86000	3478	926
Angela Feeney for Motherwell & Wishaw	The Scottish Labour Party. Promoted by Angela Feeney on behalf of  Angela Feeney	1776308752691242	Facebook	9	1	289991	97000	2882	462
L'affaire climat	Affaire Climat asbl	874181082603060	Facebook	16	1	289984	76000	1584	0
Castelldefels Si Puede /Si Pot	Som Castelldefels	924258124258421	Facebook	36	1	288964	57000	3553	0
Josianne Cutajar		337620233111013	Facebook	14	1	287986	60000	1386	0
Ralph Packet	Packet Ralph Arthur F	2009966045768110	Facebook	15	1	286985	81000	1885	100
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	10	1	285990	66000	2990	500
Babeyes		1015654268572910	Facebook	10	1	285990	66000	990	0
Budapest Water Summit 2019		347819348687196	Facebook	11	1	285989	63000	371	120
DIE LINKE. Rhein-Erft-Kreis		954987347952113	Facebook	12	1	285988	60000	3188	500
Liight App		1701876056758068	Facebook	13	1	285987	57000	1287	0
David Morris MP	The Conservative Party	403912456334555	Facebook	16	1	285984	59000	5073	810
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	9	1	284991	66000	1691	200
Die Grünen Oberösterreich	Die Grünen Oberösterreich	84955135551	Facebook	13	1	283987	62000	1287	0
Davide Montrucchio - Moderati - Elezioni Regione Piemonte 2019	Davide Montrucchio	459608377914093	Facebook	12	1	282988	62000	1188	0
Christof Bitschi		1697898137102698	Facebook	11	1	281989	62000	2689	400
CreativeTees		687860694745364	Facebook	11	1	281989	62000	969	0
Laura 4 Harlow	The Labour Party. Promoted by George Elcock on behalf of Laura McAlpine	1331084736996091	Facebook	16	1	281984	58000	4147	578
Charlotte Holloway for Plymouth Moor View	Plymouth Labour	122063008481777	Facebook	17	1	281983	71000	1947	0
Telford Labour Party	Telford & Wrekin Labour Party	1150499354969964	Facebook	17	1	281983	71000	3336	347
International Fund for Animal Welfare - IFAW	International Fund for Animal Welfare (IFAW)	353224381469808	Facebook	25	1	281975	53000	3789	231
CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	38	1	281962	73000	3762	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	8	1	280992	95000	1181	100
Παπαϊωάννου Αποστόλης - Υποψήφιος Δημοτικός Σύμβουλος Ναυπακτίας	Apostolos Papaioannou	2834747896565202	Facebook	9	1	280991	65000	891	0
Giorgos Amiras - Γιώργος Αμυράς		1407652086114560	Facebook	9	1	280991	65000	858	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	10	1	280990	62000	1790	200
Reinier Van Lanschot		357170858429968	Facebook	10	1	280990	62000	2990	500
Anne Skau Styrishave	Styrishave Anne Skau	1407237706021123	Facebook	16	1	280984	71000	747	133
Iain Stewart MP	The Conservative Party	550112551788526	Facebook	23	1	280977	56000	5412	694
Yhteinen hyvä ry		AR296997332115783680	Google	28	1	280000	0	1400	0
Hacked Off		291299977576800	Facebook	7	1	279993	119000	1727	231
Adam Bielan		228951150597089	Facebook	8	1	279992	119000	1626	372
KDU Sverige	KDU Sverige	177549278946958	Facebook	8	1	279992	65000	2962	648
Joanna Mucha	Joanna Mucha	308920973786	Facebook	8	1	279992	65000	463	69
Igor Dušenka - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	1160570887436415	Facebook	8	1	279992	65000	1992	300
Aurelio Tommasetti	Aurelio Tommasetti	1486053308334191	Facebook	9	1	279991	62000	891	0
Freiheitliche Arbeitnehmer Oberösterreich	Freiheitliche Arbeitnehmer Oberösterreich	346842098763288	Facebook	12	1	279988	115000	2088	500
Danmarks Socialdemokratiske Ungdom (DSU)	DSU	126084211821	Facebook	14	1	279986	74000	2301	615
Patricia Ferguson for Glasgow North West	The Scottish Labour Party. Promoted by Patricia Ferguson on behalf of Patricia Ferguson	1057975671007680	Facebook	15	1	279985	98000	3107	347
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	25	1	279975	63000	520	0
Kommunalwahl Pforzheim 2019	Andreas Bonnet	392366071366256	Facebook	43	1	279957	85000	4257	0
Benny Engelbrecht		270431402967189	Facebook	19	1	278981	67000	1028	267
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	24	1	278976	63000	2376	0
innogy		1204092086289007	Facebook	11	1	277989	88000	3189	800
UNICEF Portugal		193697864002162	Facebook	11	1	277989	88000	1089	0
Michal Liptaj kandidát do Európskeho parlamentu		211966999713636	Facebook	29	1	277971	88000	3271	100
UNRWA España		105664031745	Facebook	146	1	277854	44000	14454	0
Sam Barakat	Sam Barakat	771972706184213	Facebook	9	1	276991	118000	1493	115
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	10	1	276990	61000	3038	642
Christoforos Boutsikakis - Χριστόφορος Μπουτσικάκης	Christoforos Emmanouil Boutsikakis	1960918037457211	Facebook	10	1	276990	61000	990	0
AlgoNatural		1388571101463957	Facebook	11	1	276989	85000	1089	0
Orbex		1415953441956155	Facebook	19	1	276981	61000	2742	267
Stephen Lloyd MP	Stephen Lloyd MP	1632026600406302	Facebook	34	1	276966	70000	4357	115
Fresenius Kabi		1352874084790500	Facebook	8	1	275992	91000	2792	500
Bogdan Rzońca		247239865295508	Facebook	10	1	275990	58000	323	23
Siemens Slovenija		393074441061448	Facebook	11	1	275989	55000	1089	0
Newcomers Youth		1648167198828797	Facebook	13	1	275987	87000	267	37
Protege tu ropa		347783716078080	Facebook	69	1	275931	66000	6831	0
Georges.tech		297216183943797	Facebook	5	1	274995	121000	895	100
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	6	1	274994	121000	594	0
Markus Rinderspacher		587618004619757	Facebook	6	1	274994	118000	1394	200
Mouvement Européen-France		335173974498	Facebook	7	1	274993	91000	1893	300
Maria Preta Cartonera		786180185099527	Facebook	7	1	274993	91000	156	0
Mamen Sánchez		876437225721525	Facebook	7	1	274993	118000	1893	300
Skanska Sverige		369337099772743	Facebook	8	1	274992	61000	925	268
Relevo Contigo		1035516339843936	Facebook	9	1	274991	58000	1291	100
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	30	1	274970	76000	3770	200
Lizzi Collinge	The Labour Party	869176469857369	Facebook	12	1	273988	57000	1837	115
HOPE not hate	HOPE not hate	91897231853	Facebook	9	1	271991	87000	2419	347
AcquaPura Depuratori		328082964703259	Facebook	25	1	271975	61000	2875	100
Alex Rowley MSP	Alex Rowley MSP	1463126643980071	Facebook	34	1	271966	66000	3895	0
Triin Saag	Saag Triin	2012394932389774	Facebook	35	1	271965	85000	3465	0
C&A Foundation		1271896626240982	Facebook	7	1	270993	90000	1493	200
CIVIL RIGHTS DEFENDERS	CIVIL RIGHTS DEFENDERS	128452220525979	Facebook	8	1	270992	60000	2462	518
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	9	1	270991	84000	793	0
Erik Miltiadis Edman		918665584992305	Facebook	10	1	270990	54000	2190	300
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	4	1	269996	120000	796	100
Iversale		2328597934037109	Facebook	4	1	269996	120000	396	0
Alex White	Mc Kinney Eunan Anthony	58389344622	Facebook	6	1	269994	90000	972	100
Lynn Boylan MEP - Fighting for Dublin in Europe		406454202814957	Facebook	6	1	269994	90000	1794	300
EVERFX		279931699028690	Facebook	6	1	269994	117000	994	100
Isolez vos combles pour 1€		1979732192254642	Facebook	6	1	269994	90000	2694	800
Radikale Venstre	Radikale Venstre	12458150929	Facebook	7	1	269993	60000	1873	495
Kristof Calvo	Kristof Calvo	345099982367937	Facebook	7	1	269993	60000	1093	100
TScheldt		682842165445702	Facebook	7	1	269993	60000	1093	100
Nick4Mayor	Nick Forbes for North of Tyne Mayor Campaign	1223209701167500	Facebook	7	1	269993	60000	801	0
CDU Region Stuttgart	CDU Region Stuttgart	1512459202315535	Facebook	8	1	269992	84000	2392	400
Licia Montagnani “In Comune”		401252743774783	Facebook	8	1	269992	57000	792	0
Brushboo		452100531798227	Facebook	18	1	269982	65000	1782	0
Fagbevægelsens Hovedorganisation	Fagbevægelsens Hovedorganisation	261599053881378	Facebook	24	1	268976	98000	3143	615
Folkebevægelsen for asylbørns fremtid		127791457997348	Facebook	10	1	267990	56000	1859	482
ABenergie		150414084987828	Facebook	11	1	267989	53000	1089	0
Mike Hookem MEP	Mike Hookem MEP	628368003989904	Facebook	14	1	267986	71000	1603	0
Aura Salla		357502994332188	Facebook	21	1	267979	61000	3679	400
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	21	1	266979	58000	2079	0
SF Amager KBH		262391220488874	Facebook	31	1	266969	112000	2767	897
Save The Seas		2203608429682203	Facebook	7	1	265993	86000	693	0
Valore Solare		136764429735030	Facebook	7	1	265993	113000	1493	200
Seamus Ryan	Ryan Seamus	380444175359380	Facebook	8	1	265992	56000	1192	100
Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	8	1	265992	56000	792	0
Hermann Schützenhöfer	Steirische Volkspartei	141720165842248	Facebook	8	1	265992	56000	1592	200
Matthias Ecke	SPD Sachsen	751533138525902	Facebook	17	1	265983	83000	2483	200
Christian Lindner	Christian Lindner	143504445664134	Facebook	7	1	264993	56000	1493	200
Sofia Sakorafa	Sofia Sakorafa	211831995597479	Facebook	7	1	264993	56000	693	0
Medborgerlig Samling	Medborgerlig Samling	189332844828330	Facebook	7	1	264993	56000	2407	481
Gustav Hemming	Centerpartiet	722853564439941	Facebook	7	1	264993	56000	1675	416
Kirstene Hair MP	Angus Conservatives	1090793764304708	Facebook	7	1	264993	83000	2190	347
Pompe à chaleur		308018479682782	Facebook	8	1	264992	53000	2392	400
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	12	1	264988	68000	1188	0
Kampf dem Gemurkse	Freie Bürger für Baden-Baden e.V.	217852272501802	Facebook	13	1	264987	92000	2987	700
PNL Constanţa	PNL Constanţa	422079857963680	Facebook	22	1	264978	65000	541	21
Feministiskt Initiativ Kiruna		675300275825546	Facebook	49	1	264951	60000	2393	490
Flotsam & Jetsam Bags		197779574433016	Facebook	10	1	263990	55000	2534	347
Sameli Sivonen		466817883509788	Facebook	15	1	262985	64000	3485	500
Ternua		69980181434	Facebook	5	1	261995	115000	895	100
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	9	1	261991	52000	1291	100
SciDev.Net Afrique		218466918355066	Facebook	5	1	260995	115000	572	0
Selenacup		695110977328384	Facebook	5	1	260995	112000	495	0
Nicola Procaccini	Nicola Procaccini	310501939286997	Facebook	6	1	260994	85000	994	100
Amanda Pasanen		1590714481237792	Facebook	6	1	260994	85000	3194	1200
Ozan Yanar		730847103593100	Facebook	6	1	260994	85000	3094	900
More Man		516427425134468	Facebook	6	1	260994	112000	594	0
XOGO		236099963498103	Facebook	6	1	260994	85000	1596	267
Youmooda		1020043128061938	Facebook	7	1	260993	82000	693	0
StoryhouseLive	StoryhouseLive	851645071581584	Facebook	7	1	260993	55000	2190	347
Eco Environnement		189035588239320	Facebook	7	1	260993	82000	8293	2500
Ultimate Power		139313429435980	Facebook	8	1	260992	52000	1842	231
Conor Burns	Conor Burns MP	755981037856291	Facebook	12	1	260988	94000	2300	231
Lars Beckman		1828577394053625	Facebook	18	1	260982	76000	1586	0
Councillor Linda Thomas	Bolton Labour Group	468074846722560	Facebook	65	1	260935	55000	7909	115
