advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Røde Kors		65929129383	Facebook	1k_5k	1k - 5k	2	1	86835	34734	1550	775
Peter Gibson For Darlington	The Conservative Party	265680680782145	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Dehenna Davison Fareham	The Conservative Party 	685350048217874	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Renew	Renew  Party	1923371311278106	Facebook	1k_5k	1k - 5k	2	1	78966	15793	1825	913
Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
North Yorkshire for Europe	#ProjectHope	355948888228233	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Chris Green	Chris Green MP	249684318543741	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Marc Tierney, Carms West & South Pembs	Carms West & South Pembrokeshire Labour Party	734997656574635	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Labour South West	The Labour Party	673238736142723	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Elvis & Kresse		203332156348921	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
My Pension Expert		182455928490394	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Belinda Loveluck-Edwards Labour	Welsh Labour	1657123517714893	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
StandUp4Brexit	StandUp4Brexit	314028075829732	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Prospect Magazine		160709211871	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
The Coaching Academy		46724290337	Facebook	1k_5k	1k - 5k	1	1	78966	39483	912	456
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Paweł Bejda	Bejda Paweł 	587380481330698	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Parlament Europejski - Biuro we Wrocławiu	Parlament Europejski - Biuro we Wrocławiu	426735034064813	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Elżbieta Kruk		908646482522927	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Prof. Ryszard Legutko		557305027641691	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Wrocław - Tu żyję, tu oddycham		354842004935437	Facebook	1k_5k	1k - 5k	1	1	78210	39105	454	90
Dover and Deal Conservatives	Daniel Friend	169621793712033	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
The Jewish Leadership Council	The Jewish Leadership Council	117103555036195	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
Somerset LOVEs Europe	#ProjectHope	1701975076791930	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
Shaun Bailey	London Conservatives	6598574226	Facebook	1k_5k	1k - 5k	1	1	65994	32997	3817	763
Coolmic		2080256475322790	Facebook	1k_5k	1k - 5k	3	1	60964	21337	1480	740
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	1k_5k	1k - 5k	1	1	58401	29200	2598	519
Vegas Live Community		1024725667661429	Facebook	1k_5k	1k - 5k	1	1	58401	29200	2598	519
Heidi Bank	Heidi Farsoe Bank	1912736882278358	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Giv Klimaet Lov		445657632847922	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
UNHCR Danmark		924692171033381	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
ARMEDANGELS		29233670694	Facebook	1k_5k	1k - 5k	1	1	49999	10000	4999	1000
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
SPD Berlin		AR257142234632159232	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Alternativet		AR198061076825243648	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Scope		358706239805	Facebook	1k_5k	1k - 5k	2	1	40892	10547	4730	1220
Andrea Jenkyns	The Conservative Party	445142002188801	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Rob Moore		133817736656354	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Matthew Offord MP	The Conservative Party	324070087738168	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Chapterful		475379995985931	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Assets For Life		1536572196655036	Facebook	1k_5k	1k - 5k	1	1	39483	7896	912	456
Tomasz Latos		308684629246305	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Paweł Szramka	KWW Kukiz'15	1469910760001090	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
300Gospodarka		913279165534005	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Adam Bielan		228951150597089	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Fundacja Avalon		195947557131612	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Instytut Pileckiego		600269386793704	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Yonivers		497007406981330	Facebook	1k_5k	1k - 5k	2	1	33935	6787	847	169
Online Trading Academy		328255550563255	Facebook	1k_5k	1k - 5k	1	1	29200	5840	2598	519
Andrej Babiš	ANO	214827221987263	Facebook	1k_5k	1k - 5k	2	1	24999	12499	80	16
Calin Popescu Tariceanu		227922987222524	Facebook	1k_5k	1k - 5k	1	1	23225	4645	487	97
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	1k_5k	1k - 5k	2	1	20832	8333	80	16
Tomáš Zdechovský		275042429350706	Facebook	1k_5k	1k - 5k	3	1	18749	8333	121	24
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	1k_5k	1k - 5k	2	1	14583	6249	80	16
TOP 09	TOP 09	90002267161	Facebook	1k_5k	1k - 5k	1	1	10416	4166	40	8
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	1k_5k	1k - 5k	1	1	10416	4166	40	8
Jan Zahradil		400970967000022	Facebook	1k_5k	1k - 5k	1	1	10416	4166	40	8
ČSSD	ČSSD	111041662264882	Facebook	1k_5k	1k - 5k	3	1	8333	4166	121	24
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	1k_5k	1k - 5k	1	1	4166	2083	40	8
Pavel Poc	Poc Pavel	202974613060409	Facebook	1k_5k	1k - 5k	1	1	4166	2083	40	8
Svobodní		43855944703	Facebook	1k_5k	1k - 5k	1	1	4166	2083	40	8
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	1k_5k	1k - 5k	1	1	2083	1041	40	8
