advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Uusmaalaisten puolesta ry		AR139371345157816320	Google	0_50	0 - 50	1	1	8228	0	41	0
Tėvynės Sąjunga – Lietuvos krikščionys demokratai		AR186518403756851200	Google	0_50	0 - 50	1	1	8228	0	41	0
Volt Nederland		AR24721694316822528	Google	0_50	0 - 50	1	1	8228	0	41	0
OBYČAJNÍ ĽUDIA a nezávislé osobnosti (OĽANO)		AR392996516970627072	Google	0_50	0 - 50	1	1	8228	0	41	0
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	0_50	0 - 50	1	1	8228	0	41	0
Venstre på Østerbro		AR129592288740376576	Google	0_50	0 - 50	1	1	8228	0	41	0
Solidarité DéFI		AR156613886504599552	Google	0_50	0 - 50	1	1	8228	0	41	0
Ciudadanos - Partido de la Ciudadanía		AR309397624253841408	Google	0_50	0 - 50	1	1	8228	0	41	0
Fatma Øktem	Fatma Øktem	1695475020740767	Facebook	0_50	0 - 50	4	1	7996	1000	53	0
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	0_50	0 - 50	4	1	7996	1000	46	7
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	0_50	0 - 50	8	1	7992	0	30	0
Geri Ballo	Gerarta Ballo	2261381937462680	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Matias Eduardo DIAZ Crescitelli	Matias Eduardo Diaz Crescitelli	166286387478761	Facebook	0_50	0 - 50	4	1	7971	996	394	0
SPD Plauen	SPD Plauen	289178329438	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Filip Hamro-Drotz	HAMRO-DROTZ DENNIS MIKAEL	2251922594829597	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Livia Caldesi	Livia Caldesi 	280159089588950	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Antonio Giampietro - Non vedo che Bari	Antonio Giampietro	456495818216210	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Radici al Futuro - Gianluca Pasqui sindaco	Radici al Futuro	2340434752842917	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Θάνος Δούρος - Υποψήφιος Δημοτικός Σύμβουλος με το Σπιράλ	Αθανασιος Δουρος	244248349814901	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Irja Sokka Poliitikko	Irja Sokka Poliitikko	689010728162410	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Lista Civica "ProgettiAmo Savignano"	Enrico Tagliavini	2111477435580468	Facebook	0_50	0 - 50	4	1	7971	996	394	0
Filip Björklöf	Filip Björklöfs understödsförening	432450826819256	Facebook	0_50	0 - 50	4	1	7971	996	394	0
CDU Ostprignitz-Ruppin	CDU OPR	226018367465596	Facebook	0_50	0 - 50	8	1	7967	0	789	0
SMER - SD Medzilaborce	SMER - SD	281308282615392	Facebook	0_50	0 - 50	8	1	7967	0	789	0
SMER - SD Gelnica	SMER - SD	2350856495150329	Facebook	0_50	0 - 50	8	1	7967	0	789	0
BÜNDNIS 90/DIE GRÜNEN Kreisverband Neckar-Odenwald	Bündnis 90/Die Grünen, Kreisverband Neckar-Odenwald	546103272077045	Facebook	0_50	0 - 50	8	1	7967	0	789	0
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	0_50	0 - 50	3	1	7920	1440	247	0
Hackney Lib Dems	Hackney Liberal Democrats	138435322972255	Facebook	0_50	0 - 50	3	1	7920	1440	247	0
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	0_50	0 - 50	3	1	7531	1633	48	5
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	0_50	0 - 50	2	1	7496	1499	100	20
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	0_50	0 - 50	1	1	7496	3748	50	10
Erling Bonnesen	Bonnesen Erling Faber	390925417751473	Facebook	0_50	0 - 50	2	1	7496	1499	100	20
Pia Olsen Dyhr	SF	49348971479	Facebook	0_50	0 - 50	1	1	7496	3748	50	10
Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	0_50	0 - 50	2	1	7496	1499	100	20
SF Amager KBH	Rasmus Steenberger	262391220488874	Facebook	0_50	0 - 50	1	1	7496	3748	50	10
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	0_50	0 - 50	3	1	7441	1088	58	2
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	0_50	0 - 50	1	1	7201	3601	82	0
Bournemouth Green Party	South East Dorset Green Party	140064492697345	Facebook	0_50	0 - 50	1	1	7201	3601	82	0
UK Independence Party (UKIP)	UK Independence Party (UKIP)	209101162445115	Facebook	0_50	0 - 50	1	1	7201	3601	82	0
Lega nel Mondo UK Eire	Anthony John L Scatena	843190192698192	Facebook	0_50	0 - 50	1	1	7201	3601	82	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	0_50	0 - 50	2	1	7200	1440	165	0
David Round Independent Candidate for SE England - EU Elections 2019	David Victor Round	2212820298800330	Facebook	0_50	0 - 50	2	1	7200	1440	165	0
Ing.Alexandr Gegalčij, kandidat-Europarlament, Rozumní&Národní Demokracie	Gegalczij Alexandr	386508422184056	Facebook	0_50	0 - 50	3	1	6997	1000	27	3
USR Prahova	USR Prahova	1385405838141456	Facebook	0_50	0 - 50	3	1	6997	1000	62	0
Liberalerna Luleå	Liberalerna Luleå	588513591196975	Facebook	0_50	0 - 50	3	1	6997	1000	64	9
Moderaterna i Varberg	Moderaterna	665682436792792	Facebook	0_50	0 - 50	3	1	6997	1000	64	9
Jacob Rosenberg	Rosenberg Jacob	804239283072976	Facebook	0_50	0 - 50	7	1	6993	0	92	0
Niels Arbøl - Folketingskandidat for Radikale Venstre	Arbol Niels Henrik Karsten	303548033422907	Facebook	0_50	0 - 50	7	1	6993	0	92	0
Marie-Agnes Strack-Zimmermann	Marie-Agnes Strack-Zimmermann	782677895144628	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Grüne im Kreis Germersheim	BÜNDNIS 90/DIE GRÜNEN KV Germerseheim	272673066211280	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Paolo Siani	Paolo Siani	1821913614485612	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Francesco Mingiardi	Francesco Mingiardi	1556016234698562	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Live Communications for MEP Elections May 2019	Stephen Florian	962042630582450	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Empoli Ecologista per Beatrice Cioni sindaco	Giuseppe Pluchino	1323687517793993	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Davide Montrucchio - Moderati - Elezioni Regione Piemonte 2019	Davide Montrucchio	459608377914093	Facebook	0_50	0 - 50	3	1	6975	996	296	0
FDP Karlsruhe-Stadt	FDP Kreisverband Karlsruhe-Stadt	342930772424635	Facebook	0_50	0 - 50	3	1	6975	996	296	0
GRÜNE im Landkreis FREISING	Bündnis 90/Die Grünen Kreisverband Freising	419905770448	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Pascal Badziong	Pascal Badziong	1414539822143557	Facebook	0_50	0 - 50	3	1	6975	996	296	0
BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	0_50	0 - 50	3	1	6975	996	296	0
SMER - SD Veľký Krtíš	SMER - SD	549243152271627	Facebook	0_50	0 - 50	3	1	6975	996	296	0
SPD Neckarsulm	SPD Neckarsulm	140119866067404	Facebook	0_50	0 - 50	3	1	6975	996	296	0
SMER - SD Myjava	SMER - SD	427535404700954	Facebook	0_50	0 - 50	3	1	6975	996	296	0
Daniele Vergini Candidato Sindaco M5S	Daniele Vergini	415104189237042	Facebook	0_50	0 - 50	7	1	6971	0	690	0
Silla en Democracia	Silla en Democràcia - Podemos	745713098877772	Facebook	0_50	0 - 50	7	1	6971	0	690	0
Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	0_50	0 - 50	7	1	6971	0	690	0
DIE LINKE. Pforzheim/Enzkreis	DIE LINKE. Kreisverband Pforzheim/Enzkreis	1415204915390057	Facebook	0_50	0 - 50	7	1	6971	0	690	0
SPD Bitterfeld-Wolfen	SPD Ortsverein Bitterfeld-Wolfen	131796416966341	Facebook	0_50	0 - 50	7	1	6971	0	690	0
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	0_50	0 - 50	2	1	6532	1633	25	5
Paweł Krutul	Komitet Wyborczy Wiosna Roberta Biedronia	1798798630436202	Facebook	0_50	0 - 50	2	1	6442	1088	35	2
Janka Ochojska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	573994789747274	Facebook	0_50	0 - 50	2	1	6087	1544	35	2
Dita Charanzová	ANO	219333261570307	Facebook	0_50	0 - 50	2	1	5998	1000	23	3
Victoria Drummond Kilpatrick	Victoria Drummond Kilpatrick	1157928984332403	Facebook	0_50	0 - 50	2	1	5998	1000	26	0
Centerkvinnorna i Göteborg	Ostring Bergman Karin Maria	170111706526814	Facebook	0_50	0 - 50	2	1	5998	1000	55	9
Jeppe Kofod	Socialdemokratiet	137685999659722	Facebook	0_50	0 - 50	2	1	5998	1000	26	0
LO-distriktet i Västsverige	LO-distriktet i Västsverige	213326548681872	Facebook	0_50	0 - 50	2	1	5998	1000	55	9
Mariusz Kotarba - Kandydat do Parlamentu Europejskiego	KW Wiosna Roberta Biedronia	307031223301174	Facebook	0_50	0 - 50	2	1	5998	1000	46	0
Kamila Gasiuk-Pihowicz	Kamila Gasiuk-PIhowicz KKW Koalicja Europejska PO PSL SLD .N Zieloni	150412465290475	Facebook	0_50	0 - 50	2	1	5998	1000	46	0
Serdal Benli	Benli Serdal	30196574028	Facebook	0_50	0 - 50	2	1	5998	1000	26	0
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	0_50	0 - 50	2	1	5998	1000	55	9
USR Petroșani	Uniunea Salvați România - USR	1624764627827202	Facebook	0_50	0 - 50	2	1	5998	1000	41	0
Rune Christiansen - Radikale Venstre	Christiansen Rune	170821413115387	Facebook	0_50	0 - 50	2	1	5998	1000	26	0
Jesper Petersen	Jesper Petersen	287814831337164	Facebook	0_50	0 - 50	2	1	5998	1000	26	0
Hydrogene Technologies Hungary	Nagy Tamás	406305670209771	Facebook	0_50	0 - 50	2	1	5998	1000	4	1
Erik Ciardi - en smålänning i Europa	Bengtsson Qvarnström Bert B Filip	228671011420851	Facebook	0_50	0 - 50	2	1	5998	1000	55	9
Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	0_50	0 - 50	2	1	5998	1000	23	3
Miljöpartiet Västra Götaland	Miljöpartiet Västra Götaland	835842266433861	Facebook	0_50	0 - 50	2	1	5998	1000	55	9
Eva Decroix	ODS - Občanská demokratická strana	567229570370422	Facebook	0_50	0 - 50	2	1	5998	1000	23	3
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	0_50	0 - 50	2	1	5998	1000	26	0
Herczeg Tamás	Nagy Sándor	292787761246129	Facebook	0_50	0 - 50	2	1	5998	1000	4	1
Stem Henrik Sørensen i Folketinget	Henrik Michael Borsholm Sørensen	122569581108638	Facebook	0_50	0 - 50	6	1	5994	0	79	0
Så er det nu: Gør valget grønt	Jørgensen Mattias Friis	2074470782634792	Facebook	0_50	0 - 50	6	1	5994	0	79	0
Magnus Kolsjö	Magnus Kolsjö	46378622086	Facebook	0_50	0 - 50	6	1	5993	0	55	0
MSZP II. Kerület	MSZP II. kerület	180828571955861	Facebook	0_50	0 - 50	6	1	5993	0	19	3
Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Andreas Schieder	SPÖ	290881691011354	Facebook	0_50	0 - 50	2	1	5979	996	197	0
déi Lénk	déi Lénk	120444648033670	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Marco Dell’Acqua - Candidato Consigliere Comune di Pavia	Marco Dell'Acqua	406828380095591	Facebook	0_50	0 - 50	2	1	5979	996	197	0
FDP Kreisverband Bonn	FDP Kreisverband Bonn	215346935169485	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Junge Union Deutschlands	Junge Union Deutschlands	46098347293	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Jusos Schleswig-Holstein	Jusos Schleswig-Holstein	185490505413	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Dyab Abou Jahjah	Abou Jahjah Dyab	650597568382274	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Be.One	Abou Jahjah Dyab	203646696858225	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Andrea Delmastro	Davide Eugenio Zappalà	74110200741	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Gary Diderich	Gary Diderich	73144437219	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Arto Luukkanen	Riekkovaara Niko Tapani	1527478777519070	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Die Innsbrucker Grünen	Die Innsbrucker Grünen	185943534768550	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Kampf dem Gemurkse	Freie Bürger für Baden-Baden e.V.	217852272501802	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Steffi Krisper	Stephanie Krisper	170392456839307	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Fabio Amendolara	Fabio Amendolara	122191987831675	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Kristillisdemokraatit	Kristillisdemokraatit	157614802920	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Bündnis Grundeinkommen	Bündnis Grundeinkommen	548285578684618	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Kim Alloo	Alloo Kim	2165082146846340	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Rosa Galindo Málaga Ahora	Málaga Ahora	283962895855799	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Zora Jaurová • Progresívne Slovensko	MPhilms o.z.	267456060571592	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Pieter Konings²	Konings Pieter	277457939649994	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Tommaso Grassi	Tommaso Grassi	152990974745578	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Centrosinistra per Sinalunga con Edo Zacchei Sindaco	Partito Democratico Siena	629810123784822	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Luca Pollastri	Luca Pollastri 	2876030782421977	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Se Puede Villarrobledo	Se Puede Villarrobledo - Podemos - Equo	1402189470095566	Facebook	0_50	0 - 50	2	1	5979	996	197	0
BÜNDNIS 90/DIE GRÜNEN Magdeburg	BÜNDNIS 90/DIE GRÜNEN Magdeburg	83113756872	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Lia Montalti	Lia Montalti	1490311121245235	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Davide Milan	Davide Milan	192738147436471	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Lamprinos-Vlattas Efstratios - Stratos	Ευστρατιος Λαμπρινος Βλαττας	378201616112682	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Izquierda Nacional de los Trabajadores - INTRA -  Figueres	Jaime Farrerons Sanchez	398513670329567	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	0_50	0 - 50	2	1	5979	996	197	0
GRAS Innsbruck	Grüne & Alternative Student_innen	169544599829393	Facebook	0_50	0 - 50	2	1	5979	996	197	0
ProDG	ProDG	89846075866	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Uniamo Prevalle	Luca Belli	571992369975700	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Braňo Gigac	Gigac Branislav	1293379587429941	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Maria Fiorito Sindaco di Muggiò	Francesco Lauria	266642000163056	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Sharon Nolan	Nolan Sharon Kathryn	399903233737537	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	0_50	0 - 50	2	1	5979	996	197	0
CDU Cottbus	CDU Cottbus	146947498681487	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Ábel Ravasz	Ábel Ravasz	978554185546219	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Unidos Mostoles	Unidos Móstoles	795355574130668	Facebook	0_50	0 - 50	2	1	5979	996	197	0
SPD Oberspreewald-Lausitz	Alexander Krüger	236968340096641	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Percorso Comune - Lista Civica Borgo Valbelluna	Percorso Comune	1486831954785890	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Gema Gil Mira	Unidas Podemos	354000792075872	Facebook	0_50	0 - 50	2	1	5979	996	197	0
CSV	CSV	56016549775	Facebook	0_50	0 - 50	2	1	5979	996	197	0
PD Sesto San Giovanni	Ernesto Guido Gatti	435576253166208	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Noticias Para Municipios	Noticias Para Municipios	1379602938926936	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Δέσποινα Καϊσίδου - Υποψήφια Σύμβουλος Περιφέρειας Αττικής με τη ΝΕΑ ΑΡΧΗ	Δέσποινα Καϊσίδου	2362047030473326	Facebook	0_50	0 - 50	2	1	5979	996	197	0
Café Európa	Slovenská spoločnosť pre zahraničnú politiku	116570825042936	Facebook	0_50	0 - 50	6	1	5975	0	592	0
CDU Brohltal	CDU Brohltal	956080184452111	Facebook	0_50	0 - 50	6	1	5975	0	592	0
PSOE Getafe	PSOE Getafe	466283470091128	Facebook	0_50	0 - 50	6	1	5975	0	592	0
SMER - SD Sobrance	SMER - SD	426072294860879	Facebook	0_50	0 - 50	6	1	5975	0	592	0
SMER - SD Krupina	SMER - SD	1200293416793772	Facebook	0_50	0 - 50	6	1	5975	0	592	0
SMER - SD Revúca	SMER - SD	2216039445116710	Facebook	0_50	0 - 50	6	1	5975	0	592	0
Alternative für Deutschland AfD - Koblenz - Ratsfraktion und Kreisverband	AfD Rheinland-Pfalz	334979833311527	Facebook	0_50	0 - 50	6	1	5975	0	592	0
Пламена Заячка	Zayachka Plamena	265202954078265	Facebook	0_50	0 - 50	2	1	5771	962	169	0
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	0_50	0 - 50	2	1	5748	1000	63	10
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Paweł Pudłowski	Selectivv	404295586445224	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Janusz Lewandowski	KKW Koalicja Europejska PO PSL SLD N Zieloni	75571183641	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Pokonaj Raka Piersi	Katarzyna Karolina Stachowicz	847950485383153	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Nie Wstydzę Się Jezusa	Nie Wstydzę Się Jezusa	174848285894374	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Jacek Protas	KKW Koalicja Europejska PO PSL SLD .N Zieloni 	130955346972893	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Jarosław Sellin - oficjalna strona	Cityboard Media Sp. z o.o.	251126394921117	Facebook	0_50	0 - 50	1	1	5443	1088	12	2
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	0_50	0 - 50	2	1	5325	2130	7	1
Tristan Gray	Tristan Gray	262125774120331	Facebook	0_50	0 - 50	3	1	5039	720	247	0
Nomada Stowarzyszenie		114318528622863	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
LO Skåne	LO-distriktet i Skåne	196081621460	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Ionel Arsene	Ionel Arsene	298765223557508	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Anita Kucharska-Dziedzic	KW Wiosna Roberta Biedronia	402330900557208	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
Fredrick Federley	Fredrick Federley	189892183097	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Beata Mazurek	KW Prawo i Sprawiedliwość	564941230235866	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	0_50	0 - 50	1	1	4999	1000	15	3
Radu Mihaiu	Mihaiu Radu-Nicolae	689386518104305	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Gay Nicaragua		645262448969789	Facebook	0_50	0 - 50	1	1	4999	1000	13	2
Robert Jarosław Iwaszkiewicz	Marcin Piotr Dudek	1492626540957540	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
Filimon Tezolato	FILIMON-TEZOLATO ADRIAN	319400161992089	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Paweł Szramka	KWW Kukiz'15	1469910760001090	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
Ewa Kopacz	Koalicyjny Komitet Wyborczy Koalicja Europejska PO SLD PSL .N Zieloni	213282625349772	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
Csabai Lászlóné		199986007234052	Facebook	0_50	0 - 50	1	1	4999	1000	1	0
Jeszenszki András		440197766088272	Facebook	0_50	0 - 50	1	1	4999	1000	1	0
Moderaterna i Region Västmanland	Moderaterna Västmanland	161086337290646	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Moravské zemské hnutí	Hysek Ondrej	223701741482175	Facebook	0_50	0 - 50	1	1	4999	1000	19	3
Centerstudenter Linköping	Isac Riddarsparre (Centerstudenter Linköping)	668083499965739	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	0_50	0 - 50	1	1	4999	1000	3	1
Signe Munk	Munk Signe	350242375125258	Facebook	0_50	0 - 50	1	1	4999	1000	13	0
Alternativet Nordjylland	Alternativet Nordjylland	1434894720136798	Facebook	0_50	0 - 50	1	1	4999	1000	13	0
Heltai László	LMP - Lehet Más a Politika	700573643319378	Facebook	0_50	0 - 50	1	1	4999	1000	30	15
Goda Bálint Zsolt	Goda Bálint Zsolt	639817539387522	Facebook	0_50	0 - 50	1	1	4999	1000	15	3
Political Capital (HU)	Political Capital (HU)	115230488549915	Facebook	0_50	0 - 50	1	1	4999	1000	15	3
Antal Lóránt	Diversity Advertising	490181697757865	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Kristdemokraterna Västerbotten	Kristdemokraterna Västerbotten	414156238684191	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Socialdemokraterna Värmdö - Framtidspartiet	Nygren Linda Elisabet	217897918243937	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Evin Incir	Socialdemokraterna i Uppsala län	1439778006254125	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Mette Annelie Rasmussen	Rasmussen Mette Annelie	111218712287057	Facebook	0_50	0 - 50	1	1	4999	1000	13	0
Marek Benda	Hopp Alan	128577896275	Facebook	0_50	0 - 50	1	1	4999	1000	19	3
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Info.cz	Info.cz	1269502056393120	Facebook	0_50	0 - 50	1	1	4999	1000	19	3
Kádár Gábor	Párbeszéd Magyarországért	734724533343964	Facebook	0_50	0 - 50	1	1	4999	1000	15	3
Díky EU	MACH Jiří	404468833684516	Facebook	0_50	0 - 50	1	1	4999	1000	19	3
Stanisław Żmijan	MarkNeting Sp. z o.o.	436755540466865	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
Adam Cyrański	KKW Koalicja Europejska Platforma PSL SLD .N Zieloni.	407715332768236	Facebook	0_50	0 - 50	1	1	4999	1000	23	0
Kryssa Birgitta Sacrédeus	Kristdemokraterna Dalarna	1452780184793248	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Karin Östring Bergman / Centerpartiet	Ostring Bergman Karin Maria	95356393777	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Moderaterna i Mölndal	Brown Stjarna Amanda Charlotte	125396154314182	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
A kiló nem százat jelent.	Antlfinger Edvárd	172924162721825	Facebook	0_50	0 - 50	1	1	4999	1000	15	3
Simon Leed Krøs	Krøs Simon Leed	2213595128921256	Facebook	0_50	0 - 50	1	1	4999	1000	13	0
Nyhetssajten Europaportalen	Nyhetssajten Europaportalen	8005743307	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Socioblog.ro	ZODIAN ALEXANDRU-SERBAN	815735411826201	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Vlastibor Čermák, kandidát SPD do EP 2019	Chodzajan Akop	435237393688140	Facebook	0_50	0 - 50	1	1	4999	1000	19	3
Kristdemokraterna Fyrbodal	Kristdemokraterna i VGN	1764033887144522	Facebook	0_50	0 - 50	1	1	4999	1000	9	0
Rasmus Nordqvist	Rasmus Nordqvist	323452711195305	Facebook	0_50	0 - 50	1	1	4999	1000	13	0
Philip Tarning-Andersen	Tarning-Andersen Philip	1546391055463179	Facebook	0_50	0 - 50	1	1	4999	1000	13	0
Iulian Lorincz	Uniunea Salvați România - USR	924354934394338	Facebook	0_50	0 - 50	1	1	4999	1000	20	0
Liberalerna Mariestad	Bergstrom Viktor Gunnar Lexer	1450259805246166	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Conny Brännberg	Brannberg Conny Ruben	656908278084235	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
KDU Sverige	KDU Sverige	177549278946958	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
Folkstyret	Ströberg Mikael	1243789685638222	Facebook	0_50	0 - 50	1	1	4999	1000	46	9
