advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Shanklin Conservatives	Shanklin Conservatives	1894117177585611	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
I Love EU	Terence Brotheridge	396013737832767	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Octopus Montage	Octopus Montage	1602128833418754	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Cllr Nick Adams-King	Nick Adams-King	220735411764575	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Green & Co Accountants and Tax Advisors	Katie Ann Marie Williams	262456550465824	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Pinksixty	Leeze Lawrence	108182029247820	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Ipswich Region	Region Media Ltd	2075147492755843	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
The Radical Tea Towel Company	Radical Tea Towel Company Ltd	242351902481164	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Sarah Jones MP - Standing Up for Croydon	Sarah Jones MP	130987447098320	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Beckton Labour	George James Harris	439640700178969	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Beira Moda	Ms Antonietta Marie Fionda	184230978956996	Facebook	100_1k	100 - 1k	1	1	124	0	14	0
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	100_1k	100 - 1k	2	1	0	0	0	0
