advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Bergur Larsson Løkke Rasmussen	Bergur Løkke Rasmussen	141378109375840	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Danmarks Socialdemokratiske Ungdom (DSU)	DSU	126084211821	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Erik Poulsen - kandidat til Europa-Parlamentet	Erik Poulsen - kandidat til Europa-Parlamentet	203735820417737	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Stig Grenov	Kristendemokraterne	461906303966227	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Lizette Risgaard	Lizette Risgaard	547601668763372	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Kristian Thulesen Dahl	Dansk Folkeparti	531761723507375	Facebook	1k_5k	1k - 5k	1	1	57890	28945	775	387
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	1k_5k	1k - 5k	1	1	55540	27770	2571	514
Gustav Hemming	Gustav Hemming (Centerpartiet)	722853564439941	Facebook	1k_5k	1k - 5k	1	1	55540	27770	2571	514
Miljöpartiet de Gröna i Västerbotten	Lemontzis Sofie Olga	70208617833	Facebook	1k_5k	1k - 5k	1	1	55540	27770	2571	514
Allan Widman	Liberalerna	540799486089503	Facebook	1k_5k	1k - 5k	1	1	55540	27770	2571	514
Alapjogokért Központ	Alapjogokért Központ	594088897289853	Facebook	1k_5k	1k - 5k	1	1	54558	27279	844	337
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	1k_5k	1k - 5k	4	1	52082	22916	161	32
Politieke Partij Democraten 66		AR204688932917477376	Google	1k_5k	1k - 5k	2	1	50487	4589	27538	458
Jos D'Haese	PVDA	1397002987227704	Facebook	1k_5k	1k - 5k	1	1	49999	10000	4999	1000
Partidul Mișcarea Populară Cluj-Napoca	Partidul Miscarea Populara	2081882595470333	Facebook	1k_5k	1k - 5k	1	1	46451	23226	487	97
ALDE Municipiul Onești	Partidul Alianța Liberalilor și Democraților – ALDE	568655433550568	Facebook	1k_5k	1k - 5k	1	1	46451	23226	487	97
USR Sector 3	USR Sector 3	1658924257659048	Facebook	1k_5k	1k - 5k	1	1	46451	23226	487	97
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	1k_5k	1k - 5k	1	1	46451	23226	487	97
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	1k_5k	1k - 5k	1	1	46451	23226	487	97
Solidarité DéFI		AR156613886504599552	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Organisatie Socialistische Partij - OSP vzw		AR188082733925269504	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
SP (Socialistische Partij)		AR194453304296603648	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Österreichischer Wirtschaftsbund (ÖWB)		AR248881328894771200	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
SPD Berlin		AR257142234632159232	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
HLAS		AR312619193323225088	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Kristdemokraterna		AR332197922001125376	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Unitas		AR53945888749387776	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
UNIDAS PODEMOS IZQUIERDA UNIDA MADRID EN PIE		AR560370774020456448	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Euroopassa Suomen Tähden ry		AR176823734856843264	Google	1k_5k	1k - 5k	1	1	45897	4589	13769	229
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Mirosława Nykiel Posłanka na Sejm RP	KKW Koalicja Europejska Platforma PSL SLD .N Zieloni 	150873051654314	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Beata Mazurek	KW Prawo i Sprawiedliwość	564941230235866	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	1k_5k	1k - 5k	1	1	39104	19552	454	90
Pia Olsen Dyhr	SF	49348971479	Facebook	1k_5k	1k - 5k	1	1	28945	5789	775	387
Sammen er du stærkere	HK Danmark	732591266819090	Facebook	1k_5k	1k - 5k	1	1	28945	5789	775	387
Camilla Hersom - Radikale Venstre	Hersom Camilla	425927674119415	Facebook	1k_5k	1k - 5k	1	1	28945	5789	775	387
ČSSD	ČSSD	111041662264882	Facebook	1k_5k	1k - 5k	9	1	28124	12083	364	72
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	1k_5k	1k - 5k	1	1	27769	5554	2571	514
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	1k_5k	1k - 5k	1	1	19552	3910	454	90
Rainbow Rose	Rainbow Rose	572653266147067	Facebook	1k_5k	1k - 5k	1	1	19552	3910	454	90
Marek Jurek	Komitet Wyborczy Wyborców KUKIZ15	463061580087	Facebook	1k_5k	1k - 5k	1	1	19552	3910	454	90
Sebastian Kaleta	KW Prawo i Sprawiedliwość	1643686859194259	Facebook	1k_5k	1k - 5k	1	1	19552	3910	454	90
Jaroslav Suchý	Lambert Vojtech	778460319203526	Facebook	1k_5k	1k - 5k	2	1	14583	6249	80	16
Evropa společně		AR128025209792888832	Google	1k_5k	1k - 5k	1	1	4589	0	13769	229
Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	1k_5k	1k - 5k	1	1	4166	2083	40	8
Andrej Bóna	Vokoun Tomas	321165708610626	Facebook	1k_5k	1k - 5k	2	1	4166	2083	80	16
Dita Charanzová	ANO	219333261570307	Facebook	1k_5k	1k - 5k	1	1	2083	1041	40	8
Česká společnost ornitologická	Česká společnost ornitologická	479746075051	Facebook	1k_5k	1k - 5k	1	1	2083	1041	40	8
